content,style,mask_num,mask_area,mask_ratio,gray_range,gray_range_masked,gray_average,gray_average_masked,gray_std,gray_std_masked,gray_skew,gray_skew_masked,gray_kurt,gray_kurt_masked,gray_emd,color_sliced_emd,gray_range_style,gray_range_result_stm,gray_range_result_pc,gray_average_style,gray_average_result_stm,gray_average_result_pc,gray_std_style,gray_std_result_stm,gray_std_result_pc,gray_emd_result_stm,gray_emd_result_pc,color_sliced_emd_result_stm,color_sliced_emd_result_pc,style_loss_stm,style_loss_pc,preferred
sa_13.json,style-2.jpg,12,779089,0.2536097005208333,0.9999,0.4682549228020013,0.1478258828344869,0.2051995988593737,0.154610948468249,0.0614157050900514,2.526150715749315,1.1544418928317095,7.968933579679643,0.9923611584466596,0.0935523072619383,0.1558839200640359,0.5980819515377283,0.4390345029473305,0.915485193672776,0.6585002815501232,0.9081065866947984,0.7510262252043851,0.1580411670649967,0.0428650500566506,0.1127487029378724,0.2496063051446748,0.093388916648949,0.3374308234853334,0.1717968076951565,1838.353759765625,984.5655517578124,partialconv
sa_14.json,style-4.jpg,30,66451,0.0273968253968253,0.9999,0.8595784397363663,0.4030220106827185,0.2169348698258048,0.2864820193433339,0.1888523890682634,0.5016614545109493,0.9436820623336905,-1.1191773010995112,-0.0749007215554957,0.1860871408569133,0.23389276792499,0.9011031356938182,0.9435778140542096,0.9629715745968744,0.7436929903035654,0.6575010215527111,0.6375722494208693,0.2308190658703375,0.2276457710396776,0.238671456123109,0.090046061179184,0.1099152628791614,0.1482879082069781,0.1391834907385679,721.8001708984375,468.6063537597656,partialconv
sa_15.json,style-9.jpg,28,2245,0.0007483333333333,0.9999,0.6156247213371098,0.4123112761012608,0.4721198159503654,0.2454406380637977,0.1227244588023363,0.4136186473917402,-1.6249528660175214,-0.7705328713388075,1.3472943571519045,0.1500501846493124,0.1793669944565318,0.8556286323253064,0.746954621032998,0.7517371367454528,0.2240351348293953,0.2833599947144215,0.3127619554562806,0.1390154344024494,0.1494234547143318,0.1139814898171203,0.077358066667847,0.095265554840552,0.0883864285206931,0.1008071872479563,1819.853271484375,1072.3289794921875,same
sa_16.json,style-7.jpg,1,12276,0.0036308784383318,0.9999,0.7094980538475326,0.4992780210994952,0.2363135188599643,0.2683146650801131,0.0902411945712978,-0.0149926169428207,-0.0526319186295672,-1.0481646716080768,-0.5637519599947711,0.2660074418770814,0.3263130234284072,0.7847635400079189,0.6453517781853676,0.76650756508708,0.2458797956941658,0.1710433088763058,0.2229134777721462,0.1428122789763979,0.0933934499428867,0.1360962822575735,0.07483648681786,0.0229776997413507,0.0849784909654461,0.0337093275684577,811.3985595703125,518.9420166015625,same
sa_17.json,style-5.jpg,41,489871,0.1689501638213485,0.98994901937088,0.8418494075596332,0.551480844062737,0.7211432787231096,0.2890685265185486,0.0974359877799048,-0.1587818072533257,-0.7355464374057009,-1.5271908601389392,1.7023212092675486,0.204829705278062,0.2751941105268148,0.9999,0.9304008557602996,0.9999,0.2578749009369661,0.346820839396703,0.327583376289107,0.2575902389592983,0.1375304154422352,0.2029166602376561,0.1414517638602985,0.0876191283716523,0.1844173818743281,0.0984065746624932,677.921142578125,197.34439086914065,partialconv
sa_18.json,style-7.jpg,81,87734,0.0292446666666666,0.9978337254741694,0.9248239254867658,0.6756155075682179,0.4139340772238203,0.212707415346528,0.1154546562076447,-0.7835314667060235,0.3142518231620679,-0.2556268510013364,0.106256300477149,0.2620925303296266,0.3013750478159282,0.7847635400079189,0.7438725779116153,0.7770395588159561,0.2458797956941658,0.2047028861728986,0.2305642957407773,0.1428122789763979,0.133752053498585,0.1169743862429129,0.0411769095212671,0.029402893415019,0.0609390174130829,0.0527868305547502,1650.7080078125,635.8306884765625,same
sa_19.json,style-0.jpg,36,162118,0.0539853479853479,0.9999,0.8404592251896859,0.4513699057454667,0.2865175101902734,0.2771979032157018,0.1910191138025933,0.75002345645782,0.3666282554350671,-0.6204128855721733,-0.8323749187049163,0.1648523955551935,0.2926607721795405,0.9945352944374084,0.9999,0.9999,0.3885002661034735,0.4314476998460118,0.3919901023313222,0.2692744527020367,0.3017991032561037,0.2872139681467433,0.045656356958522,0.0194493037160808,0.0646021474357728,0.060486015877031,907.2059326171876,200.19749450683597,same
sa_20.json,style-8.jpg,88,93456,0.0277153024911032,0.9999,0.9083294097729028,0.562763620108489,0.4635385294846204,0.2621205197147125,0.206317412495235,-0.3057786887780297,0.4863251798517303,-0.923568848236513,-1.1913163778116076,0.1279687888708598,0.1855849927129841,0.7969949106574058,0.9936277092933654,0.9766678030729292,0.3240810827500354,0.2869896716623802,0.3123816929174604,0.2195927237066644,0.2425725735429676,0.2449924257947122,0.0679309680700736,0.0635297775857033,0.1048837622818821,0.0828793534131187,476.7555541992188,229.8142852783203,same
sa_21.json,style-5.jpg,67,305998,0.090666074074074,0.9999,0.8982384374320507,0.334766846730855,0.4114492273657478,0.2128430043564941,0.1525143306213061,0.5107997954440132,-0.6585956462553876,-0.6086643842731165,-0.3637595370159037,0.1053099112605312,0.140787319331282,0.9999,0.7745171959996223,0.9876183144092558,0.2578749009369661,0.2006682682765013,0.2959945685501811,0.2575902389592983,0.1297300393007981,0.202132023069768,0.0947899685960054,0.0756789106788734,0.1542137252049378,0.1062207799166624,624.0856323242188,204.33140563964844,partialconv
sa_22.json,style-6.jpg,31,459,0.000136,0.9999,0.7251149172358216,0.5826613008063247,0.1970108434335261,0.2939368199490241,0.1289612147628721,-0.4221939684860099,1.648505610630526,-1.0760010804879931,3.2242587196054124,0.3859591690697367,0.4218686457664991,0.9821866675832772,0.7827718131124973,0.4730378399312496,0.4173006780025664,0.0866625404606371,0.0540742577828149,0.276173750874442,0.1299787839860336,0.0729632126192125,0.3306381375419293,0.3632264202197515,0.3607623458963018,0.4254468962064844,2276.4384765625,2225.432373046875,same
sa_23.json,style-1.jpg,2,71576,0.0212077037037037,0.9999,0.8598050974816083,0.4921409408706985,0.6283659824523775,0.2616345475999309,0.1443187535363313,-0.1280444394597481,-0.4355079379729095,-1.1490725554560266,-0.1553605010276615,0.1472866789124635,0.2816000200945043,0.9694666661676018,0.9999,0.9279629722788928,0.92449264123038,0.5852957908316111,0.8953359377257073,0.2134678193922232,0.2932480328940027,0.1851059414520426,0.3391968503987687,0.048652409970839,0.4035497383760336,0.0814084295707677,2096.9453125,256.35333251953125,partialconv
sa_24.json,style-0.jpg,19,2266931,0.6675297408716137,0.9999,0.8210003961022944,0.5591087392825277,0.6331623555831224,0.1874686147506741,0.0800225490811453,-1.051112324587781,0.5206015022357687,0.7727068609781331,0.0017273221823748,0.0792614301069514,0.2565008146527016,0.9945352944374084,0.9999,0.9999,0.3885002661034735,0.3315645196471671,0.361007393807991,0.2692744527020367,0.1652983703685491,0.2120345298527582,0.1297288318984389,0.083449368528094,0.1735736472780449,0.1004360810406874,893.9904174804688,348.46563720703125,partialconv
sa_25.json,style-3.jpg,83,73227,0.0216968888888888,0.9999,0.2370937345571816,0.4170948712640316,0.2299356777703796,0.2435957715756197,0.03395031267704,0.6680263491878052,0.5011994603621549,-0.6621449340072596,0.5839889159037326,0.2065425314676766,0.2832686163664393,0.9230733360501008,0.4081623572364449,0.5851941244706511,0.413333494471429,0.2432395267568143,0.2453153807295344,0.2029929390910665,0.0438656723229116,0.0517926585569976,0.1842948668645308,0.1801212993987152,0.2304945144861253,0.2141287896611579,433.0798950195313,276.12530517578125,partialconv
sa_26.json,style-4.jpg,59,140942,0.0626408888888888,0.9999,0.9124686313565822,0.5693927551678656,0.4153037838525991,0.2338646074606512,0.1734467577904824,-0.3706903435456963,0.3850426001920153,-0.828795174734748,-0.8868624212944503,0.1579745690835176,0.2126446397719035,0.9011031356938182,0.9355548864625396,0.9999,0.7436929903035654,0.7071117842413284,0.7015824097614595,0.2308190658703375,0.1716161716106167,0.220421961143685,0.0882886579950524,0.0676489869521684,0.1220577985166296,0.1062154399914299,704.8033447265625,496.0079345703125,same
sa_27.json,style-10.jpg,87,96717,0.0241762279715035,0.9999,0.705727073726058,0.3438245438448215,0.1710862692463483,0.2180397157651658,0.0811283862104176,0.727541978115422,0.9872104416881736,-0.1950170150458805,2.317171281565545,0.172938249199214,0.2834854264219046,0.9981117648124694,0.8552595830336214,0.9826152080714702,0.625837718281262,0.5483457050830751,0.465227454251906,0.2793535238428665,0.1747584988737416,0.2010983692571723,0.1222045265784085,0.1733505466046021,0.1489789131186297,0.1749125100722035,313.953125,134.9114990234375,partialconv
sa_28.json,style-5.jpg,76,224111,0.0546079434697855,0.9999,0.9922933330226688,0.4472095902273301,0.4865072211791815,0.2364800748205874,0.2143737406074894,-0.0504295516169247,0.3154387088841753,-0.8311771686906302,-1.001249599498618,0.0505424095341924,0.0796221189122841,0.9999,0.9980500970050692,0.99792694272995,0.2578749009369661,0.4463892427807133,0.3304154763650062,0.2575902389592983,0.2540688841616484,0.2242102190024518,0.1885143418437473,0.087482850771675,0.2020041959472104,0.1033629173938696,886.8445434570312,257.9413452148437,same
sa_29.json,style-0.jpg,17,518139,0.1722822942643391,0.9999,0.9176772598028182,0.4839512112021998,0.2497470420346617,0.2405425632567185,0.1665318204814498,-0.0514589326779597,0.8517878040606512,-1.2343655817991286,-0.3719436271135588,0.2342041691675375,0.2455433784839764,0.9945352944374084,0.9999,0.9999,0.3885002661034735,0.1714580049194945,0.32366369018075,0.2692744527020367,0.2119486838059996,0.2647952293450759,0.2171426700356315,0.0689115495308188,0.245545755522072,0.0838732467216425,528.4862670898438,161.36764526367188,partialconv
sa_30.json,style-2.jpg,10,81096,0.0240284444444444,0.9990058823000638,0.9924690194868948,0.2870491767376879,0.1749724421259429,0.2041997778250799,0.1684547540094491,0.573810878972538,1.8003465799372014,-0.9069697076439872,4.455873368225792,0.1173510324329752,0.1411676285954121,0.5980819515377283,0.9379588502287864,0.8983176337629556,0.6585002815501232,0.6505054131353492,0.6682433325443983,0.1580411670649967,0.1693741432375384,0.1634856129153099,0.0279899107914737,0.0321881846144939,0.150094775662208,0.1408533532751116,998.119140625,902.03759765625,same
sa_31.json,style-3.jpg,90,101966,0.0339886666666666,0.9999,0.4489894158005715,0.2824230888493431,0.1766295437913418,0.2359081680119887,0.0330776853440218,0.8411953481633924,3.158464352418986,-0.3692463351963009,19.576465176570625,0.1720775883717414,0.2669887298861344,0.9230733360501008,0.6291787963323295,0.941658470194321,0.413333494471429,0.3657715425647272,0.3347656431887402,0.2029929390910665,0.0630133919196244,0.1063791386819675,0.1163819785990162,0.0953470996436835,0.1564177577512279,0.1341529798141289,385.4678955078125,116.73805236816406,partialconv
sa_32.json,style-0.jpg,71,808611,0.2389512411347517,0.9999,0.6717003863736988,0.5781328238428945,0.7106289373596674,0.1693577250248001,0.0319041994322038,-0.7877682121446193,-0.9127483720183798,0.3650588425443013,0.546863401525246,0.1417364146994518,0.2387836409876499,0.9945352944374084,0.9662990192413328,0.9999,0.3885002661034735,0.4887916462215979,0.4229121615714498,0.2692744527020367,0.1209555463053454,0.2174558059864578,0.1579736462725239,0.0626185649558539,0.2186200208152875,0.0848709219125585,1010.28955078125,261.3109436035156,partialconv
sa_33.json,style-7.jpg,71,1554149,0.4604885925925926,0.9999,0.3622858607590198,0.4914616562208121,0.7348871133664457,0.276539927532891,0.0583143871812445,-0.3626153551424362,0.7480400816372713,-1.490999044838947,0.1099750449639911,0.2434351275073618,0.3587380793463623,0.7847635400079189,0.6785069700062274,0.9652139777183532,0.2458797956941658,0.2140903240372477,0.2189374456139519,0.1428122789763979,0.0833848694834914,0.115160958068758,0.053317903632919,0.0318066027086762,0.1008127826888915,0.0645323613277158,730.8795776367188,483.5224609375,same
sa_34.json,style-7.jpg,16,392891,0.1309636666666666,0.9964258821474852,0.7738478521201759,0.4854856231368149,0.2080749552850685,0.2215885999516175,0.0738950742945129,0.0020525863535373,0.4532679157007663,-0.9194308674458068,0.6111227060061153,0.2774113924445502,0.3138707949211826,0.7847635400079189,0.7803360773086548,0.8593666654288769,0.2458797956941658,0.1900076232832037,0.2253869877186261,0.1428122789763979,0.107724689235736,0.1207312168092565,0.055872172410962,0.0266167579449998,0.0928588628465885,0.0545027489381055,736.607177734375,503.7760009765625,same
sa_35.json,style-8.jpg,89,64133,0.0209893634429716,0.897713724131137,0.7705525534376503,0.4424999306356047,0.326941244432048,0.2184168237029392,0.1431022320518904,0.797038347400405,0.4047305677074769,0.1297116483794047,-1.2023088237489672,0.1156862065946628,0.1903030941974198,0.7969949106574058,0.9152378238677978,0.9843205788373948,0.3240810827500354,0.288228914146837,0.3017464093229854,0.2195927237066644,0.2222542761625993,0.2377392330837753,0.0421163929650102,0.0466339442760377,0.0634448262222883,0.0570043461697204,314.81646728515625,172.83670043945312,same
sa_36.json,style-6.jpg,30,133019,0.039413037037037,0.9999,0.9169392206311228,0.6349894052106352,0.3499791636666141,0.2967746281996281,0.1248181104561337,-0.8127227208429786,-0.2788303696601709,-0.7129523646014975,0.9927690947573122,0.3103965002515533,0.3606572412744608,0.9821866675832772,0.718154186475277,0.9835223648786544,0.4173006780025664,0.265425871365238,0.4185711479054584,0.276173750874442,0.1315077694270761,0.2089617020156206,0.176251920715993,0.0801473905848702,0.1800422347640235,0.0897978439649361,786.8388671875,543.2482299804688,partialconv
sa_37.json,style-6.jpg,1,89981,0.026661037037037,0.9542894111299888,0.6947984346583486,0.454730058110252,0.604363755706477,0.1613375658467962,0.1007515409430159,0.3513761124720932,-0.6140530562782853,0.2582489949875111,0.0715450781190085,0.1554293175973961,0.2129854084043807,0.9821866675832772,0.7438523324772714,0.9157353061676023,0.4173006780025664,0.6478907137657812,0.5068259603883727,0.276173750874442,0.1281689025979872,0.2289282023320753,0.2491672791622913,0.1036771471413939,0.287654564736533,0.1228414155915914,1084.1357421875,660.745849609375,partialconv
sa_38.json,style-8.jpg,68,77157,0.0229531459170013,0.991205882112123,0.9401462743464856,0.4526359410775603,0.4528468261279917,0.2421903561592238,0.2470693967247963,0.1867834641917067,0.4070549124078962,-1.0111347598967522,-1.0580418322198604,0.0283791620942074,0.0883936174879507,0.7969949106574058,0.9946998744249343,0.9831366371154784,0.3240810827500354,0.4001742403165483,0.3549032509298921,0.2195927237066644,0.2054993372975412,0.2573911914828206,0.0761071892187819,0.0450668044117514,0.2155914185722793,0.0711372173231563,1469.236572265625,282.3555908203125,partialconv
sa_39.json,style-3.jpg,0,82533,0.0244542222222222,0.9450035326838492,0.6140478512361645,0.5293313135693372,0.6549455506901495,0.2942573872947772,0.0360580039834481,-0.5988447742747522,-0.3872787483204066,-1.2245780761075713,3.265628136233903,0.2111219631646965,0.2910691058559876,0.9230733360501008,0.908954786191508,0.8509173516571522,0.413333494471429,0.4681667313113979,0.4867710891026262,0.2029929390910665,0.1304014606310695,0.1351742352325873,0.0835416379370858,0.0948080021908,0.1118705864684753,0.1075432006109032,163.34030151367188,98.42644500732422,same
sa_40.json,style-0.jpg,81,71884,0.0211579102281089,0.8728203900545835,0.6545760841146112,0.7194978549220107,0.4306654239049369,0.179529837937206,0.1169372813651695,-1.2718135657346872,0.6987357177643329,0.2838882348858496,-0.0814863135917973,0.2891280146652221,0.3246430087856042,0.9945352944374084,0.9999,0.9999,0.3885002661034735,0.1707371858803043,0.4110758938468701,0.2692744527020367,0.1914287661419793,0.2897293424727383,0.2179304411936907,0.0225973078970908,0.1959908673760582,0.0519998301064889,998.75732421875,201.1490020751953,partialconv
sa_41.json,style-10.jpg,44,1215,0.0003590425531914,0.9775027445705606,0.8944686267100275,0.4985496876383364,0.6413476516628315,0.1519237401865353,0.2597534602540994,-0.622598206004493,-0.3059821202324274,0.3790251860065918,-1.4100104366318285,0.1555298697449954,0.181685490491692,0.9981117648124694,0.9311217702789232,0.9437329312369228,0.625837718281262,0.7228384953360941,0.6441216465363537,0.2793535238428665,0.2651188059548496,0.2867327458620934,0.097000777054832,0.0703308181274287,0.1095991541955477,0.0921647635003932,1154.9365234375,797.404296875,same
sa_42.json,style-1.jpg,30,1650286,0.4889736296296296,0.9990058824062348,0.9990058824062348,0.6910421635113227,0.4872649689590164,0.2503562307910509,0.1466546598080178,-0.4266311683729662,-1.0540064099674042,-0.9057918827791712,0.7231737213345917,0.2037771947245006,0.2544405355507303,0.9694666661676018,0.9999,0.9999,0.92449264123038,0.8451047214549577,0.8935827532599856,0.2134678193922232,0.2030629578445486,0.2067254164088725,0.0864480422739943,0.0417978658253729,0.1299290839099639,0.0903838857437397,306.47186279296875,102.2914581298828,same
sa_43.json,style-4.jpg,67,74235,0.0219955555555555,0.9999,0.9954894120275974,0.3892951441256254,0.1544750644326501,0.3232624485575701,0.1752746878631058,0.6595709612758398,1.5982544440212627,-1.0405309069058617,2.3533907541639474,0.2348200796929752,0.2962054968567358,0.9011031356938182,0.9919674114469904,0.963506577198766,0.7436929903035654,0.5467373320996239,0.5734544508573731,0.2308190658703375,0.2826543881611333,0.2523597009095226,0.1977829527136225,0.1704132026627347,0.2359246299400245,0.1883648386808736,764.9625244140625,438.65673828125,same
sa_44.json,style-5.jpg,68,75861,0.0224773333333333,0.9999,0.9791219602664932,0.4728356730860584,0.5691504141834164,0.3147654694151522,0.2158483785229055,0.3033785302180736,-1.0077859546335022,-1.2656984629173054,-0.0885571820826602,0.1830950866757739,0.2184570281408347,0.9999,0.932559553766064,0.9956791170175188,0.2578749009369661,0.4375179955091285,0.3813946641239137,0.2575902389592983,0.150319583661974,0.1717095965210114,0.2093971638063285,0.1382116795296615,0.2584023161814656,0.1669088608778424,1862.522216796875,781.4085693359375,same
sa_45.json,style-7.jpg,36,248478,0.0736231111111111,0.9373301960829644,0.6996976612273604,0.7030801053315435,0.1338122990919576,0.2587368974361084,0.1174440096983587,-1.106036742598318,2.8566463462159,-0.008901615096561,7.968447662257484,0.5692678062395864,0.6147285245337943,0.7847635400079189,0.7312268581449985,0.8583037391483784,0.2458797956941658,0.1363388024092499,0.1827927956201334,0.1428122789763979,0.0914725181483962,0.0995919049575044,0.1095409932849158,0.0631033494594086,0.1531743741378287,0.0979253999894048,700.91162109375,558.749755859375,same
sa_46.json,style-7.jpg,11,253104,0.0749937777777777,0.9987278432071208,0.8830396112959831,0.3961429215025376,0.6482754462216129,0.1619616776421172,0.2103714567534388,0.7234623839775435,-0.9420258882442004,0.2264167689269589,-0.2323215932307936,0.2521336952618076,0.25221666797471,0.7847635400079189,0.9014875679850578,0.8642801047205925,0.2458797956941658,0.3237142543717179,0.2444895570490022,0.1428122789763979,0.1563595448405172,0.1372321622557935,0.0803272072308093,0.0184758603361712,0.092376629041254,0.0380345479444281,831.1326904296875,545.788818359375,partialconv
sa_47.json,style-2.jpg,64,4309,0.0014363333333333,0.9944686275013722,0.3940756836771965,0.4587483307692744,0.709930755661947,0.3533700849680145,0.0473882227341492,-0.0342611349789176,-0.9876766596986116,-1.4912214805978148,1.4858976040370413,0.3242211608760251,0.4320213774539804,0.5980819515377283,0.6833189052492379,0.8179300604090094,0.6585002815501232,0.7863206431649773,0.7603528036929769,0.1580411670649967,0.1085382168950779,0.127344567042122,0.1280631239065392,0.1039830352873053,0.1719663965595916,0.1364261875653071,1182.51171875,1138.88037109375,same
sa_48.json,style-5.jpg,98,269297,0.0797917037037037,0.9981117646001278,0.9760168622158468,0.3436399081438519,0.5720924944056255,0.2575719317548613,0.2598338987226703,0.7685775118348394,-0.2654749905272187,-0.5706209299064446,-1.476442001914447,0.2295944048712637,0.3081450340173879,0.9999,0.9999,0.997056906366348,0.2578749009369661,0.4401569815373642,0.3031424214134104,0.2575902389592983,0.2944837137193336,0.221879932484809,0.1822820806003982,0.076597637406047,0.2185282436463551,0.0981527456500151,545.0895385742188,194.9086151123047,same
sa_49.json,style-7.jpg,28,82430,0.0243371715382344,0.9567670576695352,0.8699027387961744,0.6381636577137436,0.8771155972469371,0.1518649728663161,0.1548660510024835,-0.9351679845986942,-1.7233241492904707,1.3108371450663272,2.5534704744908057,0.2389519395331936,0.2430571835752179,0.7847635400079189,0.9881455261945724,0.8662146011412144,0.2458797956941658,0.3889771073028538,0.2883771474298298,0.1428122789763979,0.1854104263717722,0.1340232440166346,0.1457926845279683,0.0437795606605817,0.1538149631737902,0.0503938715944396,1045.672607421875,646.8517456054688,same
sa_50.json,style-2.jpg,25,252265,0.0748116844602609,0.9999,0.787723133303225,0.516078588804527,0.7027497488101047,0.2200731468434169,0.2309779180311482,0.0376401981676836,-0.1658264356077045,-0.7118604790283212,-1.6869604747920084,0.1866711600055776,0.2118197428058352,0.5980819515377283,0.7083648820877074,0.8278911115825176,0.6585002815501232,0.811074402039224,0.7400155187670485,0.1580411670649967,0.1305027106536788,0.1562115396849574,0.1526174990813894,0.0822035645732519,0.1973827924338554,0.1549761468229092,727.1196899414062,712.0111694335938,same
